Source Course	Target Course	Cosine Similarity
SI 682	ARTDES 616	0.108465228909
SI 682	ARTDES 615	0.108465228909
SI 682	EDUC 580	0.108465228909
SI 682	MO 512	0.108465228909
SI 682	MECHENG 599	0.108465228909
SI 682	BIOINF 526	0.108465228909
SI 682	BIOINF 527	0.108465228909
SI 682	EECS 280	0.108465228909
SI 682	MATH 425	0.108465228909
SI 682	SI 751	0.108465228909
SI 682	EDUC 600	0.108465228909
SI 682	PSYCH 640	0.108465228909
SI 682	PSYCH 644	0.108465228909
SI 682	EDUC 860	0.108465228909
SI 682	IOE 510	0.108465228909
SI 682	SI 888	0.108465228909
SI 682	ANTHRCUL 558	0.108465228909
SI 682	EDUC 526	0.108465228909
SI 682	ANTHRCUL 527	0.108465228909
SI 682	PAT 542	0.108465228909
SI 682	DUTCH 511	0.108465228909
SI 682	MKT 625	0.108465228909
SI 682	ARTDES 609	0.108465228909
SI 682	ARTDES 605	0.108465228909
SI 682	MO 615	0.108465228909
SI 682	MO 611	0.108465228909
SI 682	PSYCH 788	0.108465228909
SI 682	PSYCH 786	0.108465228909
SI 682	IOE 801	0.108465228909
SI 682	BIT 582	0.108465228909
SI 682	EECS 594	0.108465228909
SI 682	ARTDES 551	0.108465228909
SI 682	WOMENSTD 580	0.108465228909
SI 682	COMM 783	0.108465228909
SI 682	SI 562	0.108465228909
SI 682	DESCI 501	0.108465228909
SI 682	IOE 636	0.108465228909
SI 682	FILMVID 406	0.108465228909
SI 682	EDUC 703	0.108465228909
SI 682	STRATEGY 553	0.108465228909
SI 682	CSIB 645	0.108465228909
SI 682	SOC 711	0.108465228909
SI 682	IOE 800	0.108465228909
SI 682	CAAS 469	0.108465228909
SI 682	ARTDES 456	0.108465228909
SI 682	SURVMETH 630	0.108465228909
SI 682	PSYCH 785	0.108465228909
SI 682	SI 626	0.106358907453
SI 682	SI 652	0.105226728353
SI 682	SI 596	0.105226728353
SI 682	SI 519	0.104291915083
SI 682	SI 680	0.102899151086
SI 682	SI 533	0.0995345203587
SI 682	SI 644	0.0995345203587
SI 682	SI 646	0.0990147542977
SI 682	SI 605	0.0981104910252
SI 682	BIT 513	0.0970142500145
SI 682	MKT 501	0.0970142500145
SI 682	SWC 993	0.0970142500145
SI 682	BIT 512	0.0939336436628
SI 682	SI 530	0.0924994580126
SI 682	SI 692	0.0907485212973
SI 682	ELI 321	0.088561488554
SI 682	SI 668	0.0869656553479
SI 682	SI 647	0.0856172689478
SI 682	MSP 601	0.0819920061691
SI 682	MSP 602	0.0819920061691
SI 682	SI 676	0.081348921682
SI 682	SI 532	0.0766964988847
SI 682	STATS 503	0.0766964988847
SI 682	ARTDES 611	0.0766964988847
SI 682	RACKHAM 570	0.0766964988847
SI 682	MO 561	0.0766964988847
SI 682	IOE 539	0.0766964988847
SI 682	SOC 522	0.0766964988847
SI 682	HISTORY 698	0.0766964988847
SI 682	EDUC 500	0.0766964988847
SI 682	POLSCI 596	0.0766964988847
SI 682	PHIL 423	0.0766964988847
SI 682	STRATEGY 675	0.0766964988847
SI 682	ASIAN 500	0.0766964988847
SI 682	BIT 678	0.0766964988847
SI 682	CMPLXSYS 501	0.0766964988847
SI 682	PSYCH 614	0.0766964988847
SI 682	PSYCH 685	0.0766964988847
SI 682	BA 523	0.0766964988847
SI 682	ES 715	0.0766964988847
SI 682	IOE 491	0.0766964988847
SI 682	ELI 330	0.0766964988847
SI 682	MKT 619	0.0766964988847
SI 682	STRATEGY 669	0.0766964988847
SI 682	EDUC 525	0.0766964988847
SI 682	COMM 781	0.0766964988847
SI 682	SI 542	0.0766964988847
SI 682	ENGLISH 407	0.0766964988847
SI 682	SI 663	0.074650890269
SI 682	SI 637	0.0723101526062
SI 682	MSP 609	0.0723101526062
SI 682	SI 666	0.0693745935094
SI 682	PSYCH 619	0.0626224291085
SI 682	PSYCH 613	0.0626224291085
SI 682	PSYCH 681	0.0626224291085
SI 682	ELI 338	0.0626224291085
SI 682	PUBPOL 688	0.0626224291085
SI 682	EDUC 601	0.0626224291085
SI 682	EDUC 737	0.0626224291085
SI 682	BE 501	0.0626224291085
SI 682	SI 648	0.0601656837596
SI 682	PSYCH 689	0.0542326144547
SI 682	PSYCH 988	0.0542326144547
SI 682	PUBPOL 687	0.0542326144547
SI 682	PUBPOL 671	0.0542326144547
SI 682	SI 516	0.0542326144547
SI 682	ARTDES 600	0.0542326144547
SI 682	PSYCH 808	0.0542326144547
SI 682	SI 633	0.0514495755428
SI 682	SI 665	0.0507795792898
SI 682	PUBPOL 754	0.0485071250073
SI 682	EDUC 898	0.0485071250073
SI 682	SI 514	0.0485071250073
SI 682	SI 511	0.0485071250073
SI 682	PSYCH 995	0.0485071250073
SI 682	SI 638	0.044280744277
SI 682	SI 541	0.0409960030845
SI 682	SI 632	0.040674460841
SI 682	SI 623	0.0402829747255
SI 682	SI 643	0.0391730373372
SI 682	SI 620	0.0388922234131
SI 682	SI 615	0.0361550763031
SI 682	SI 617	0.0342997170285
SI 682	SI 639	0.0327034970084
SI 682	SI 627	0.0313112145543
SI 682	NRE 531	0.0313112145543
SI 682	SI 579	0.0287331410614
SI 682	SI 616	0.0271163072273
SI 682	SI 624	0.0180775381516
SI 683	SI 583	0.497468338163
SI 683	SI 562	0.452267016867
SI 683	STRATEGY 675	0.426401432711
SI 683	SI 563	0.404519917478
SI 683	SI 679	0.376889180722
SI 683	SI 708	0.369274472938
SI 683	SI 689	0.351839597707
SI 683	STRATEGY 673	0.348155311911
SI 683	SI 646	0.330289129538
SI 683	SI 544	0.330289129538
SI 683	SI 618	0.319801074533
SI 683	NRE 605	0.301511344578
SI 683	ACC 315	0.301511344578
SI 683	ACC 312	0.301511344578
SI 683	STRATEGY 514	0.301511344578
SI 683	ARCH 551	0.301511344578
SI 683	ES 623	0.301511344578
SI 683	FIN 629	0.301511344578
SI 683	SI 676	0.301511344578
SI 683	HMP 617	0.301511344578
SI 683	PAT 542	0.301511344578
SI 683	ACC 272	0.301511344578
SI 683	MKT 625	0.301511344578
SI 683	BIT 601	0.301511344578
SI 683	SI 652	0.292508969651
SI 683	SI 680	0.286038776774
SI 683	OMS 616	0.213200716356
SI 683	STRATEGY 574	0.213200716356
SI 683	ACC 630	0.213200716356
SI 683	ES 715	0.213200716356
SI 683	MKT 619	0.213200716356
SI 683	OMS 620	0.213200716356
SI 683	ELI 320	0.213200716356
SI 683	SI 622	0.211057941204
SI 683	SI 625	0.198272638839
SI 683	SI 682	0.19622098205
SI 683	SI 530	0.19284730396
SI 683	ARCH 531	0.19284730396
SI 683	SI 508	0.190692517849
SI 683	SI 681	0.188929529144
SI 683	SI 601	0.180906806747
SI 683	SI 627	0.174077655956
SI 683	MKT 620	0.174077655956
SI 683	SI 687	0.167248402001
SI 683	SI 668	0.161164592805
SI 683	SI 663	0.138342892773
SI 683	SI 505	0.138342892773
SI 683	PUBPOL 754	0.134839972493
SI 683	IOE 536	0.134839972493
SI 683	SI 599	0.134839972493
SI 683	SI 511	0.134839972493
SI 683	SI 540	0.133185431642
SI 683	DESCI 502	0.123091490979
SI 683	SI 688	0.111340442854
SI 683	SI 649	0.106600358178
SI 683	SI 840	0.0953462589246
SI 683	RACKHAM 998	0.0953462589246
SI 683	SI 686	0.0953462589246
SI 683	SI 690	0.0904172437063
SI 683	BIT 512	0.0870388279778
SI 683	SI 631	0.0870388279778
SI 683	SI 648	0.0836242010007
SI 683	SI 670	0.0778498944162
SI 683	SI 658	0.0747957592007
SI 683	SI 684	0.0731272424127
SI 683	SI 533	0.0691714463866
SI 683	SI 791	0.0628694613462
SI 683	SI 520	0.0628694613462
SI 683	SI 702	0.0569802882298
SI 683	SI 654	0.0559892510956
SI 683	SI 792	0.0517087689995
SI 683	SI 621	0.0465242105199
SI 683	SI 519	0.0414157683281
SI 683	SI 575	0.0379868588199
SI 683	SI 539	0.0269679944985
SI 684	ARCH 531	0.310252613997
SI 684	SI 708	0.297044262893
SI 684	SI 682	0.289373502971
SI 684	COMM 993	0.257247877714
SI 684	SI 681	0.246959131645
SI 684	ENGLISH 528	0.242535625036
SI 684	ASIANLAN 430	0.242535625036
SI 684	CSIB 676	0.242535625036
SI 684	PSYCH 418	0.242535625036
SI 684	PUBPOL 759	0.242535625036
SI 684	STATS 405	0.242535625036
SI 684	ASIANLAN 429	0.242535625036
SI 684	EDUC 758	0.242535625036
SI 684	KINESLGY 684	0.242535625036
SI 684	COMM 698	0.242535625036
SI 684	EDUC 728	0.242535625036
SI 684	CSIB 502	0.242535625036
SI 684	COMM 799	0.242535625036
SI 684	ELI 334	0.242535625036
SI 684	MATH 423	0.242535625036
SI 684	EDUC 609	0.242535625036
SI 684	ECON 405	0.242535625036
SI 684	EDUC 462	0.242535625036
SI 684	MKT 625	0.242535625036
SI 684	ASIANLAN 499	0.242535625036
SI 684	BIT 582	0.242535625036
SI 684	SI 652	0.235294117647
SI 684	SI 622	0.218282062533
SI 684	EDUC 626	0.216930457819
SI 684	COMM 810	0.216930457819
SI 684	SI 649	0.214373231428
SI 684	SI 689	0.212264741303
SI 684	SI 702	0.183339699406
SI 684	SI 688	0.179124430208
SI 684	PUBPOL 650	0.171498585143
SI 684	SOC 522	0.171498585143
SI 684	STRATEGY 675	0.171498585143
SI 684	SI 593	0.171498585143
SI 684	PUBPOL 529	0.171498585143
SI 684	BA 523	0.171498585143
SI 684	SI 550	0.171498585143
SI 684	SI 510	0.171498585143
SI 684	PUBPOL 636	0.171498585143
SI 684	COMM 781	0.171498585143
SI 684	AMCULT 993	0.171498585143
SI 684	ENGLISH 407	0.171498585143
SI 684	IOE 536	0.162697843364
SI 684	SI 680	0.153392997769
SI 684	SI 686	0.153392997769
SI 684	SI 508	0.153392997769
SI 684	SI 575	0.152783082838
SI 684	SI 791	0.151716521227
SI 684	SI 520	0.151716521227
SI 684	SI 658	0.150414209399
SI 684	SI 627	0.140028008403
SI 684	BIT 514	0.140028008403
SI 684	STRATEGY 673	0.140028008403
SI 684	EDUC 601	0.140028008403
SI 684	SI 553	0.134534558799
SI 684	SI 687	0.134534558799
SI 684	SI 646	0.132842232831
SI 684	SI 544	0.132842232831
SI 684	SI 690	0.130916881236
SI 684	SI 668	0.12964074471
SI 684	SI 792	0.124783549621
SI 684	PUBPOL 585	0.121267812518
SI 684	SI 679	0.121267812518
SI 684	MO 512	0.121267812518
SI 684	SI 516	0.121267812518
SI 684	SI 625	0.119617833424
SI 684	SI 532	0.114332390095
SI 684	SI 583	0.114332390095
SI 684	SI 533	0.111282976815
SI 684	SI 663	0.111282976815
SI 684	SI 539	0.108465228909
SI 684	SWC 993	0.108465228909
SI 684	SI 540	0.107134316801
SI 684	SI 638	0.0990147542977
SI 684	ELI 321	0.0990147542977
SI 684	SI 548	0.0990147542977
SI 684	DESCI 502	0.0990147542977
SI 684	SI 655	0.0955394632948
SI 684	MO 700	0.0916698497028
SI 684	SI 654	0.0900754698222
SI 684	SI 551	0.088561488554
SI 684	BIT 648	0.0857492925713
SI 684	HISTORY 698	0.0857492925713
SI 684	SI 618	0.0857492925713
SI 684	SI 614	0.0857492925713
SI 684	ELI 320	0.0857492925713
SI 684	SI 507	0.0857492925713
SI 684	BIT 646	0.0766964988847
SI 684	SI 617	0.0766964988847
SI 684	SI 605	0.0731272424127
SI 684	SI 683	0.0731272424127
SI 684	BIT 512	0.0700140042014
SI 684	SI 631	0.0700140042014
SI 684	SI 648	0.0672672793996
SI 684	SI 519	0.0666296604653
SI 684	SI 670	0.0626224291085
SI 684	SI 644	0.0556414884075
SI 684	SI 505	0.0556414884075
SI 684	SI 530	0.0517087689995
SI 684	SI 601	0.0485071250073
SI 684	SI 623	0.0450377349111
SI 684	SI 580	0.0448448529331
SI 684	SI 515	0.0435606841869
SI 684	SI 637	0.0404226041727
SI 684	SI 543	0.0365636212064
SI 684	SI 579	0.0321246283102
SI 684	SI 632	0.0303169531295
SI 684	SI 596	0.0294117647059
SI 684	SI 692	0.0289885517826
SI 684	SI 665	0.0283866477902
SI 684	SI 629	0.0274617518191
SI 686	SI 687	0.789352217376
SI 686	SI 679	0.553398590529
SI 686	SI 625	0.51987524491
SI 686	ELI 320	0.4472135955
SI 686	SI 663	0.362738125055
SI 686	NRE 605	0.316227766017
SI 686	EECS 695	0.316227766017
SI 686	ECON 600	0.316227766017
SI 686	COMM 698	0.316227766017
SI 686	COMM 799	0.316227766017
SI 686	ELI 334	0.316227766017
SI 686	ELI 337	0.316227766017
SI 686	ECON 405	0.316227766017
SI 686	DUTCH 511	0.316227766017
SI 686	LING 441	0.316227766017
SI 686	ECON 434	0.316227766017
SI 686	BIT 646	0.3
SI 686	SI 680	0.3
SI 686	ELI 321	0.258198889747
SI 686	SI 702	0.239045721867
SI 686	SI 676	0.237170824513
SI 686	SI 646	0.230940107676
SI 686	SI 689	0.230632802007
SI 686	SI 652	0.230089496654
SI 686	PUBPOL 650	0.22360679775
SI 686	BIT 648	0.22360679775
SI 686	POLSCI 596	0.22360679775
SI 686	STRATEGY 574	0.22360679775
SI 686	PUBPOL 529	0.22360679775
SI 686	ELI 330	0.22360679775
SI 686	SI 583	0.22360679775
SI 686	COMM 781	0.22360679775
SI 686	SI 540	0.209529088731
SI 686	SI 508	0.2
SI 686	BIT 514	0.182574185835
SI 686	ELI 338	0.182574185835
SI 686	ECON 500	0.182574185835
SI 686	SI 596	0.153392997769
SI 686	SI 684	0.153392997769
SI 686	SI 532	0.1490711985
SI 686	SI 681	0.148613221385
SI 686	SI 533	0.145095250022
SI 686	COMM 810	0.141421356237
SI 686	SI 682	0.137198868114
SI 686	SI 708	0.129099444874
SI 686	DESCI 502	0.129099444874
SI 686	SI 622	0.126491106407
SI 686	SI 575	0.119522860933
SI 686	SI 551	0.115470053838
SI 686	SI 544	0.115470053838
SI 686	SI 701	0.111803398875
SI 686	COMM 993	0.111803398875
SI 686	SI 614	0.111803398875
SI 686	SI 840	0.1
SI 686	SI 543	0.0953462589246
SI 686	SI 683	0.0953462589246
SI 686	SI 631	0.0912870929175
SI 686	SI 519	0.0868744485526
SI 686	SI 668	0.0845154254729
SI 686	SI 670	0.0816496580928
SI 686	SI 572	0.0790569415042
SI 686	SI 658	0.0784464540553
SI 686	SI 688	0.0778498944162
SI 686	SI 690	0.0758643241811
SI 686	SI 644	0.072547625011
SI 686	SI 530	0.0674199862463
SI 686	ARCH 531	0.0674199862463
SI 686	SI 520	0.0659380473396
SI 686	SI 654	0.0587220219515
SI 686	SI 649	0.0559016994375
SI 686	SI 655	0.0415227399269
SI 686	SI 692	0.0377964473009
SI 686	SI 629	0.035805743702
SI 686	SI 581	0.0331496772066
SI 686	SI 580	0.0292352673102
SI 686	SI 539	0.0282842712475
SI 687	SI 686	0.789352217376
SI 687	SI 679	0.693375245282
SI 687	SI 625	0.547152903105
SI 687	ECON 500	0.480384461415
SI 687	SI 676	0.416025147169
SI 687	SI 652	0.403603676398
SI 687	SI 583	0.392232270276
SI 687	SI 663	0.381770857785
SI 687	SI 646	0.354458778479
SI 687	SI 680	0.350823207723
SI 687	ELI 320	0.294174202707
SI 687	NRE 605	0.277350098113
SI 687	EECS 695	0.277350098113
SI 687	EECS 381	0.277350098113
SI 687	ECON 600	0.277350098113
SI 687	MKT 601	0.277350098113
SI 687	MKT 603	0.277350098113
SI 687	MKT 608	0.277350098113
SI 687	COMM 698	0.277350098113
SI 687	ES 623	0.277350098113
SI 687	FIN 629	0.277350098113
SI 687	COMM 799	0.277350098113
SI 687	ELI 334	0.277350098113
SI 687	ELI 337	0.277350098113
SI 687	ELI 336	0.277350098113
SI 687	PUBPOL 515	0.277350098113
SI 687	ECON 405	0.277350098113
SI 687	FIN 615	0.277350098113
SI 687	DUTCH 511	0.277350098113
SI 687	LING 441	0.277350098113
SI 687	ECON 434	0.277350098113
SI 687	SI 540	0.275653751324
SI 687	BIT 646	0.263117405792
SI 687	ELI 321	0.226455406829
SI 687	SI 544	0.202547873417
SI 687	SI 689	0.202278348516
SI 687	PUBPOL 650	0.196116135138
SI 687	BIT 648	0.196116135138
SI 687	STRATEGY 574	0.196116135138
SI 687	ACC 564	0.196116135138
SI 687	PUBPOL 529	0.196116135138
SI 687	ES 715	0.196116135138
SI 687	ELI 330	0.196116135138
SI 687	COMM 781	0.196116135138
SI 687	SI 681	0.195513626387
SI 687	SI 530	0.177393718797
SI 687	SI 508	0.175411603861
SI 687	SI 683	0.167248402001
SI 687	SI 622	0.166410058868
SI 687	BIT 514	0.160128153805
SI 687	SI 699	0.160128153805
SI 687	ELI 338	0.160128153805
SI 687	SI 702	0.157242725508
SI 687	SI 562	0.138675049056
SI 687	SI 684	0.134534558799
SI 687	SI 532	0.130744090092
SI 687	SI 533	0.127256952595
SI 687	SI 563	0.124034734589
SI 687	COMM 810	0.124034734589
SI 687	SI 682	0.120331367519
SI 687	SI 708	0.113227703414
SI 687	DESCI 502	0.113227703414
SI 687	SI 575	0.104828483672
SI 687	SI 688	0.1024183113
SI 687	SI 596	0.100900919099
SI 687	SI 701	0.0980580675691
SI 687	COMM 993	0.0980580675691
SI 687	SI 614	0.0980580675691
SI 687	SI 840	0.0877058019307
SI 687	SI 543	0.0836242010007
SI 687	SI 690	0.0831717673779
SI 687	SI 627	0.0800640769025
SI 687	SI 631	0.0800640769025
SI 687	SI 519	0.0761939317759
SI 687	SI 668	0.0741249316661
SI 687	SI 670	0.0716114874039
SI 687	SI 572	0.0693375245282
SI 687	SI 658	0.0688020916154
SI 687	ARCH 531	0.0591312395989
SI 687	SI 520	0.0578314931966
SI 687	SI 654	0.0515026202625
SI 687	SI 551	0.0506369683542
SI 687	SI 649	0.0490290337845
SI 687	SI 539	0.0248069469178
SI 688	SI 682	0.720961924277
SI 688	SI 622	0.701621498582
SI 688	SI 689	0.628415874981
SI 688	SI 543	0.519588733318
SI 688	SI 658	0.458028612414
SI 688	SI 649	0.456953846884
SI 688	SI 539	0.418366230748
SI 688	SI 681	0.376009516795
SI 688	SI 520	0.359328901638
SI 688	IOE 536	0.357813223666
SI 688	SI 544	0.337099931232
SI 688	SI 690	0.302684018407
SI 688	ARCH 531	0.288675134595
SI 688	SI 557	0.270801280155
SI 688	SI 601	0.270801280155
SI 688	DESCI 502	0.251259453815
SI 688	SI 551	0.247206616237
SI 688	RACKHAM 998	0.233549683248
SI 688	SI 508	0.233549683248
SI 688	SI 791	0.230997151053
SI 688	SI 575	0.201604912253
SI 688	SI 540	0.190304536739
SI 688	SI 572	0.184637236469
SI 688	SI 684	0.179124430208
SI 688	BIT 512	0.17766726363
SI 688	IOE 836	0.174077655956
SI 688	IOE 434	0.174077655956
SI 688	SI 653	0.174077655956
SI 688	ACC 564	0.174077655956
SI 688	ELI 320	0.174077655956
SI 688	SI 553	0.1706971855
SI 688	SI 505	0.169434748417
SI 688	BIT 551	0.165144564769
SI 688	BIT 513	0.165144564769
SI 688	COMM 810	0.165144564769
SI 688	SI 702	0.16283473682
SI 688	SI 654	0.160002612309
SI 688	SI 840	0.155699788832
SI 688	SI 792	0.147770115822
SI 688	SI 583	0.145064713296
SI 688	BIT 514	0.142133810904
SI 688	SI 631	0.142133810904
SI 688	OMS 501	0.142133810904
SI 688	MKT 620	0.142133810904
SI 688	SI 618	0.130558241967
SI 688	SI 670	0.127128345233
SI 688	NRE 605	0.123091490979
SI 688	WOMENSTD 551	0.123091490979
SI 688	PUBPOL 720	0.123091490979
SI 688	ES 581	0.123091490979
SI 688	PSYCH 703	0.123091490979
SI 688	FIN 647	0.123091490979
SI 688	IOE 837	0.123091490979
SI 688	OMS 548	0.123091490979
SI 688	STATS 405	0.123091490979
SI 688	POLSCI 695	0.123091490979
SI 688	IOE 437	0.123091490979
SI 688	IOE 533	0.123091490979
SI 688	IOE 534	0.123091490979
SI 688	NRE 512	0.123091490979
SI 688	BA 525	0.123091490979
SI 688	ES 615	0.123091490979
SI 688	PSYCH 442	0.123091490979
SI 688	ENGR 477	0.123091490979
SI 688	MECHENG 581	0.123091490979
SI 688	LHC 524	0.123091490979
SI 688	IOE 990	0.123091490979
SI 688	EDUC 758	0.123091490979
SI 688	EECS 498	0.123091490979
SI 688	MKT 601	0.123091490979
SI 688	MKT 603	0.123091490979
SI 688	MKT 608	0.123091490979
SI 688	SURVMETH 680	0.123091490979
SI 688	SI 630	0.123091490979
SI 688	ITALIAN 361	0.123091490979
SI 688	BA 518	0.123091490979
SI 688	IOE 465	0.123091490979
SI 688	CAAS 629	0.123091490979
SI 688	LING 510	0.123091490979
SI 688	EDUC 793	0.123091490979
SI 688	EDUC 791	0.123091490979
SI 688	EDUC 790	0.123091490979
SI 688	FIN 622	0.123091490979
SI 688	MCDB 427	0.123091490979
SI 688	EDUC 728	0.123091490979
SI 688	MATH 417	0.123091490979
SI 688	UP 503	0.123091490979
SI 688	MO 512	0.123091490979
SI 688	MECHENG 599	0.123091490979
SI 688	BIOINF 526	0.123091490979
SI 688	BIOINF 527	0.123091490979
SI 688	EECS 280	0.123091490979
SI 688	MATH 425	0.123091490979
SI 688	SI 751	0.123091490979
SI 688	EDUC 600	0.123091490979
SI 688	EDUC 609	0.123091490979
SI 688	PSYCH 640	0.123091490979
SI 688	EDUC 860	0.123091490979
SI 688	HISTORY 786	0.123091490979
SI 688	IOE 510	0.123091490979
SI 688	ANTHRCUL 558	0.123091490979
SI 688	EDUC 526	0.123091490979
SI 688	FIN 615	0.123091490979
SI 688	MO 615	0.123091490979
SI 688	MO 611	0.123091490979
SI 688	IOE 801	0.123091490979
SI 688	BIT 582	0.123091490979
SI 688	IOE 636	0.123091490979
SI 688	FILMVID 406	0.123091490979
SI 688	EDUC 703	0.123091490979
SI 688	STRATEGY 553	0.123091490979
SI 688	SOC 711	0.123091490979
SI 688	SOC 510	0.123091490979
SI 688	IOE 800	0.123091490979
SI 688	CAAS 469	0.123091490979
SI 688	SURVMETH 630	0.123091490979
SI 688	BIT 646	0.116774841624
SI 688	SI 533	0.112956498945
SI 688	SI 605	0.111340442854
SI 688	SI 683	0.111340442854
SI 688	EDUC 626	0.110096376513
SI 688	SI 563	0.110096376513
SI 688	MKT 501	0.110096376513
SI 688	SI 514	0.110096376513
SI 688	SI 530	0.104972776216
SI 688	SI 596	0.104489250955
SI 688	SI 580	0.1024183113
SI 688	SI 687	0.1024183113
SI 688	SI 625	0.101180582315
SI 688	SI 638	0.100503781526
SI 688	SI 708	0.100503781526
SI 688	ELI 321	0.100503781526
SI 688	SI 548	0.100503781526
SI 688	SI 655	0.0969762275753
SI 688	SI 621	0.0949671470497
SI 688	MO 700	0.0930484210398
SI 688	SI 679	0.0923186182345
SI 688	SI 676	0.0923186182345
SI 688	SI 623	0.0914300641765
SI 688	SI 652	0.089562215104
SI 688	PUBPOL 650	0.0870388279778
SI 688	OMS 616	0.0870388279778
SI 688	BIT 750	0.0870388279778
SI 688	STATS 503	0.0870388279778
SI 688	BIT 648	0.0870388279778
SI 688	MO 561	0.0870388279778
SI 688	IOE 539	0.0870388279778
SI 688	SOC 522	0.0870388279778
SI 688	EDUC 500	0.0870388279778
SI 688	POLSCI 596	0.0870388279778
SI 688	SWC 630	0.0870388279778
SI 688	COMM 993	0.0870388279778
SI 688	FIN 621	0.0870388279778
SI 688	BIT 678	0.0870388279778
SI 688	SI 593	0.0870388279778
SI 688	ES 715	0.0870388279778
SI 688	IOE 491	0.0870388279778
SI 688	ELI 330	0.0870388279778
SI 688	MKT 619	0.0870388279778
SI 688	STRATEGY 669	0.0870388279778
SI 688	EDUC 525	0.0870388279778
SI 688	PUBPOL 636	0.0870388279778
SI 688	AMCULT 993	0.0870388279778
SI 688	SI 542	0.0870388279778
SI 688	SI 644	0.0847173742087
SI 688	SI 686	0.0778498944162
SI 688	SI 647	0.0755708654903
SI 688	SI 639	0.0742269619025
SI 688	SI 692	0.0735612357921
SI 688	STRATEGY 673	0.0710669054519
SI 688	PSYCH 613	0.0710669054519
SI 688	ELI 338	0.0710669054519
SI 688	MO 603	0.0710669054519
SI 688	PUBPOL 688	0.0710669054519
SI 688	EDUC 601	0.0710669054519
SI 688	EDUC 737	0.0710669054519
SI 688	BE 501	0.0710669054519
SI 688	SI 515	0.0663236532428
SI 688	SI 719	0.0615457454897
SI 688	RACKHAM 575	0.0615457454897
SI 688	SI 661	0.0615457454897
SI 688	PUBPOL 687	0.0615457454897
SI 688	PUBPOL 671	0.0615457454897
SI 688	SI 562	0.0615457454897
SI 688	PSYCH 808	0.0615457454897
SI 688	SI 532	0.0580258853186
SI 688	SI 665	0.0576270772572
SI 688	SI 663	0.0564782494725
SI 688	PUBPOL 754	0.0550481882563
SI 688	SI 599	0.0550481882563
SI 688	EDUC 898	0.0550481882563
SI 688	SWC 993	0.0550481882563
SI 688	SI 641	0.0550481882563
SI 688	SI 666	0.0524863881081
SI 688	SI 581	0.0516139774093
SI 688	SI 675	0.050251890763
SI 688	MSP 601	0.0465242105199
SI 688	MSP 602	0.0465242105199
SI 688	SI 632	0.0461593091172
SI 688	SI 643	0.0444554224474
SI 688	HISTORY 698	0.0435194139889
SI 688	SI 701	0.0435194139889
SI 688	SI 645	0.0435194139889
SI 688	SI 614	0.0435194139889
SI 688	SI 624	0.0410304969931
SI 688	SI 637	0.0410304969931
SI 688	MSP 609	0.0410304969931
SI 688	SI 615	0.0410304969931
SI 688	EDUC 606	0.0389249472081
SI 688	SI 617	0.0389249472081
SI 688	SI 627	0.0355334527259
SI 688	SI 519	0.0338158332364
SI 688	SI 668	0.032897584748
SI 688	SI 579	0.0326077325363
SI 688	SI 616	0.0307728727448
SI 688	SI 620	0.0294244943168
SI 688	SI 629	0.0278747336669
SI 688	MHS 663	0.02326210526
SI 688	SI 646	0.0224733287488
SI 689	SI 682	0.632851187707
SI 689	SI 688	0.628415874981
SI 689	SI 622	0.612632964291
SI 689	ARCH 531	0.4353792895
SI 689	SI 520	0.425809345271
SI 689	IOE 536	0.424013247485
SI 689	SI 649	0.412568498504
SI 689	SI 683	0.351839597707
SI 689	SI 544	0.346205366839
SI 689	SI 658	0.34375418462
SI 689	SI 539	0.326164036527
SI 689	SI 601	0.320902981295
SI 689	SI 681	0.319900780859
SI 689	SI 618	0.309426373878
SI 689	SI 543	0.307859647993
SI 689	DESCI 502	0.297745667088
SI 689	SI 508	0.276759362409
SI 689	SI 702	0.27565892321
SI 689	SI 583	0.275045665669
SI 689	SI 563	0.260931229221
SI 689	SI 679	0.255263735121
SI 689	SI 652	0.247642198187
SI 689	SI 551	0.239680638581
SI 689	ELI 321	0.23819653367
SI 689	SI 840	0.230632802007
SI 689	SI 686	0.230632802007
SI 689	SI 690	0.227458421557
SI 689	SI 562	0.218797487247
SI 689	SI 625	0.21582051197
SI 689	SI 684	0.212264741303
SI 689	SI 631	0.210537980267
SI 689	BIT 750	0.206284249252
SI 689	IOE 836	0.206284249252
SI 689	STRATEGY 675	0.206284249252
SI 689	MKT 619	0.206284249252
SI 689	SI 687	0.202278348516
SI 689	SI 505	0.200782344423
SI 689	SI 646	0.186418274452
SI 689	SI 680	0.184506241606
SI 689	SI 676	0.182331239372
SI 689	SI 540	0.177189029732
SI 689	BIT 514	0.168430384213
SI 689	STRATEGY 673	0.168430384213
SI 689	MKT 620	0.168430384213
SI 689	SI 663	0.167318620353
SI 689	SI 530	0.155492603393
SI 689	SI 792	0.150093837982
SI 689	SI 575	0.147018092379
SI 689	NRE 605	0.145864991498
SI 689	SI 572	0.145864991498
SI 689	ACC 315	0.145864991498
SI 689	ACC 312	0.145864991498
SI 689	RCIDIV 351	0.145864991498
SI 689	STRATEGY 514	0.145864991498
SI 689	PSYCH 703	0.145864991498
SI 689	IOE 837	0.145864991498
SI 689	STATS 405	0.145864991498
SI 689	POLSCI 695	0.145864991498
SI 689	IOE 437	0.145864991498
SI 689	IOE 533	0.145864991498
